num, time, PAT, eSBP, eDBP, tSBP, tDBP
2583,2287238,318,0,0,0,0
2584,2287980,288,0,0,0,0
2585,2288334,215,0,0,0,0
2586,2288721,181,0,0,0,0
2587,2289449,142,0,0,0,0
2588,2290103,125,0,0,0,0
2589,2290518,103,0,0,0,0
2590,2290923,99,0,0,0,0
2591,2291651,118,0,0,0,0
2592,2292397,150,0,0,0,0
2593,2293140,161,0,0,0,0
2594,2293859,207,0,0,0,0
2595,2294585,242,0,0,0,0
2596,2294920,268,0,0,0,0
2597,2295308,202,0,0,0,0
2598,2295643,202,0,0,0,0
2599,2296007,175,0,0,0,0
2600,2296729,223,0,0,0,0
2601,2297456,207,0,0,0,0
2602,2298265,212,0,0,0,0
2603,2298965,213,0,0,0,0
2604,2299824,184,0,0,0,0
2605,2300575,161,0,0,0,0
2606,2301428,141,0,0,0,0
2607,2302035,141,0,0,0,0
2608,2303151,166,0,0,0,0
2609,2303726,174,0,0,0,0
2610,2304013,149,0,0,0,0
2611,2304853,169,0,0,0,0
2612,2305665,195,0,0,0,0
2613,2306463,168,0,0,0,0
2614,2307271,224,0,0,0,0
2615,2308114,235,0,0,0,0
2616,2308959,249,0,0,0,0
2617,2309529,250,0,0,0,0
2618,2309815,246,0,0,0,0
2619,2310404,273,0,0,0,0
2620,2311533,290,0,0,0,0
2621,2312378,336,0,0,0,0
2622,2313225,320,0,0,0,0
2623,2313657,332,0,0,0,0
2624,2314080,345,0,0,0,0
2625,2314675,345,0,0,0,0
2626,2314988,391,0,0,0,0
2627,2315930,441,0,0,0,0
2628,2316291,493,0,0,0,0
2629,2316614,369,0,0,0,0
2630,2318102,419,0,0,0,0
2631,2319016,309,0,0,0,0
2632,2319956,289,0,0,0,0
2633,2320926,257,0,0,0,0
2634,2321911,264,0,0,0,0
2635,2322896,191,0,0,0,0
2636,2323887,261,0,0,0,0
2637,2324864,265,0,0,0,0
2638,2325812,269,0,0,0,0
2639,2326769,233,0,0,0,0
2640,2327748,210,0,0,0,0
2641,2328752,151,0,0,0,0
2642,2329764,135,0,0,0,0
2643,2330777,202,0,0,0,0
2644,2331762,246,0,0,0,0
2645,2332743,299,0,0,0,0
2646,2333676,418,0,0,0,0
2647,2334557,421,0,0,0,0
2648,2335406,299,0,0,0,0
2649,2336229,283,0,0,0,0
2650,2336782,308,0,0,0,0
2651,2337800,242,0,0,0,0
2652,2338586,258,0,0,0,0
2653,2339367,265,0,0,0,0
2654,2339964,299,0,0,0,0
2655,2340872,276,0,0,0,0
2656,2343558,289,0,0,0,0
2657,2344360,285,0,0,0,0
2658,2345138,265,0,0,0,0
2659,2345512,220,0,0,0,0
2660,2345907,183,0,0,0,0
2661,2346670,186,0,0,0,0
2662,2347457,176,0,0,0,0
2663,2348255,240,0,0,0,0
2664,2349054,235,0,0,0,0
2665,2349844,254,0,0,0,0
2666,2350153,268,0,0,0,0
2667,2350635,278,0,0,0,0
2668,2351279,268,0,0,0,0
2669,2352310,296,0,0,0,0
2670,2352883,274,0,0,0,0
2671,2353188,297,0,0,0,0
2672,2354066,262,0,0,0,0
2673,2354917,274,0,0,0,0
2674,2355759,259,0,0,0,0
2675,2356218,310,0,0,0,0
2676,2356579,219,0,0,0,0
2677,2357390,282,0,0,0,0
2678,2358183,291,0,0,0,0
2679,2358952,281,0,0,0,0
2680,2359699,261,0,0,0,0
2681,2360437,289,0,0,0,0
2682,2360929,279,0,0,0,0
2683,2361241,208,0,0,0,0
2684,2361557,169,0,0,0,0
2685,2361888,220,0,0,0,0
2686,2362452,287,0,0,0,0
2687,2363477,300,0,0,0,0
2688,2363969,358,0,0,0,0
2689,2365140,404,0,0,0,0
2690,2367898,442,0,0,0,0
2691,2368717,308,0,0,0,0
2692,2369213,270,0,0,0,0
2693,2369612,228,0,0,0,0
2694,2370498,185,0,0,0,0
2695,2371181,174,0,0,0,0
2696,2371789,132,0,0,0,0
2697,2372214,150,0,0,0,0
2698,2372671,149,0,0,0,0
2699,2373868,215,0,0,0,0
2700,2376450,186,0,0,0,0
2701,2376812,220,0,0,0,0
2702,2377323,274,0,0,0,0
2703,2378165,340,0,0,0,0
2704,2378998,368,0,0,0,0
2705,2379854,320,0,0,0,0
2706,2380850,361,0,0,0,0
2707,2381840,324,0,0,0,0
2708,2382823,288,0,0,0,0
2709,2383764,213,0,0,0,0
2710,2386428,272,0,0,0,0
2711,2387024,288,0,0,0,0
2712,2387450,228,0,0,0,0
2713,2388125,195,0,0,0,0
2714,2388482,237,0,0,0,0
2715,2389231,193,0,0,0,0
2716,2391195,155,0,0,0,0
2717,2394229,159,0,0,0,0
2718,2394599,262,0,0,0,0
2719,2396790,140,0,0,0,0
2720,2397759,364,0,0,0,0
2721,2398477,451,0,0,0,0
2722,2400142,451,0,0,0,0
2723,2400508,432,0,0,0,0
2724,2401339,325,0,0,0,0
2725,2401730,332,0,0,0,0
2726,2402239,271,0,0,0,0
2727,2402877,311,0,0,0,0
2728,2403353,269,0,0,0,0
2729,2403811,349,0,0,0,0
2730,2406363,321,0,0,0,0
2731,2406941,310,0,0,0,0
2732,2407828,222,0,0,0,0
2733,2408745,224,0,0,0,0
2734,2409667,208,0,0,0,0
2735,2410596,208,0,0,0,0
2736,2411535,235,0,0,0,0
2737,2412407,261,0,0,0,0
2738,2413109,290,0,0,0,0
2739,2414124,258,0,0,0,0
2740,2415078,249,0,0,0,0
2741,2415992,234,0,0,0,0
2742,2416903,257,0,0,0,0
2743,2417611,246,0,0,0,0
2744,2418088,246,0,0,0,0
2745,2419527,288,0,0,0,0
2746,2420422,322,0,0,0,0
2747,2421363,423,0,0,0,0
2748,2422299,427,0,0,0,0
2749,2423186,411,0,0,0,0
2750,2425009,334,0,0,0,0
2751,2425472,285,0,0,0,0
2752,2425780,213,0,0,0,0
2753,2426617,186,0,0,0,0
2754,2427091,170,0,0,0,0
2755,2427441,175,0,0,0,0
2756,2428249,194,0,0,0,0
2757,2429039,193,0,0,0,0
2758,2429801,195,0,0,0,0
2759,2430569,204,0,0,0,0
2760,2431286,193,0,0,0,0
2761,2431841,197,0,0,0,0
2762,2432307,192,0,0,0,0
2763,2433247,215,0,0,0,0
2764,2434186,207,0,0,0,0
2765,2435095,311,0,0,0,0
2766,2435953,294,0,0,0,0
2767,2438460,352,0,0,0,0
2768,2439306,378,0,0,0,0
2769,2440162,407,0,0,0,0
2770,2441123,369,0,0,0,0
2771,2441957,351,0,0,0,0
2772,2442337,332,0,0,0,0
2773,2442864,236,0,0,0,0
2774,2443810,229,0,0,0,0
2775,2444176,270,0,0,0,0
2776,2444618,295,0,0,0,0
2777,2445341,261,0,0,0,0
2778,2445682,281,0,0,0,0
2779,2446582,254,0,0,0,0
2780,2447458,212,0,0,0,0
2781,2448318,191,0,0,0,0
2782,2449174,206,0,0,0,0
2783,2450053,213,0,0,0,0
2784,2450980,245,0,0,0,0
2785,2451887,253,0,0,0,0
2786,2452324,274,0,0,0,0
2787,2452778,256,0,0,0,0
2788,2453643,209,0,0,0,0
2789,2454484,203,0,0,0,0
2790,2455277,222,0,0,0,0
2791,2456013,200,0,0,0,0
2792,2456442,261,0,0,0,0
2793,2456744,275,0,0,0,0
2794,2457210,299,0,0,0,0
2795,2457741,347,0,0,0,0
2796,2458175,290,0,0,0,0
2797,2458895,268,0,0,0,0
2798,2459616,310,0,0,0,0
2799,2460359,221,0,0,0,0
2800,2461132,100,0,0,0,0
2801,2461927,107,0,0,0,0
2802,2462730,138,0,0,0,0
2803,2463555,152,0,0,0,0
2804,2464413,184,0,0,0,0
2805,2465307,198,0,0,0,0
2806,2466235,211,0,0,0,0
2807,2467173,207,0,0,0,0
2808,2468118,206,0,0,0,0
2809,2469068,205,0,0,0,0
2810,2469993,205,0,0,0,0
2811,2470919,206,0,0,0,0
2812,2471821,206,0,0,0,0
2813,2472699,206,0,0,0,0
2814,2473581,219,0,0,0,0
2815,2474449,220,0,0,0,0
2816,2475304,191,0,0,0,0
2817,2476177,191,0,0,0,0
2818,2477078,193,0,0,0,0
2819,2477978,181,0,0,0,0
2820,2478911,184,0,0,0,0
2821,2479809,214,0,0,0,0
2822,2480686,213,0,0,0,0
2823,2481559,212,0,0,0,0
2824,2482511,212,0,0,0,0
2825,2483452,208,0,0,0,0
2826,2484335,207,0,0,0,0
2827,2485235,210,0,0,0,0
2828,2486142,210,0,0,0,0
2829,2487099,212,0,0,0,0
2830,2488092,210,0,0,0,0
2831,2489093,214,0,0,0,0
2832,2490056,216,0,0,0,0
2833,2490975,225,0,0,0,0
2834,2491873,226,0,0,0,0
2835,2492737,229,0,0,0,0
2836,2493537,230,0,0,0,0
2837,2494342,227,0,0,0,0
2838,2494751,222,0,0,0,0
2839,2495134,226,0,0,0,0
2840,2495906,229,0,0,0,0
2841,2496662,253,0,0,0,0
2842,2497461,257,0,0,0,0
2843,2498268,249,0,0,0,0
2844,2499101,242,0,0,0,0
2845,2499977,238,0,0,0,0
2846,2500922,217,0,0,0,0
2847,2501875,212,0,0,0,0
2848,2502808,211,0,0,0,0
2849,2503707,211,0,0,0,0
2850,2504563,212,0,0,0,0
2851,2505424,183,0,0,0,0
2852,2506334,184,0,0,0,0
2853,2507279,168,0,0,0,0
2854,2508270,169,0,0,0,0
2855,2509203,171,0,0,0,0
2856,2510203,196,0,0,0,0
2857,2510888,169,0,0,0,0
2858,2511225,184,0,0,0,0
2859,2512251,184,0,0,0,0
2860,2513310,182,0,0,0,0
2861,2514296,179,0,0,0,0
2862,2515303,205,0,0,0,0
2863,2516323,206,0,0,0,0
2864,2517341,206,0,0,0,0
2865,2518333,215,0,0,0,0
2866,2519223,202,0,0,0,0
2867,2520034,202,0,0,0,0
2868,2520894,207,0,0,0,0
2869,2521830,206,0,0,0,0
2870,2522868,197,0,0,0,0
2871,2523875,214,0,0,0,0
2872,2524853,220,0,0,0,0
2873,2525794,219,0,0,0,0
2874,2526741,221,0,0,0,0
2875,2527667,221,0,0,0,0
2876,2528599,219,0,0,0,0
2877,2529544,214,0,0,0,0
2878,2530486,212,0,0,0,0
2879,2531435,208,0,0,0,0
2880,2532363,213,0,0,0,0
2881,2533202,221,0,0,0,0
2882,2534047,228,0,0,0,0
2883,2534882,227,0,0,0,0
2884,2535703,229,0,0,0,0
2885,2536586,224,0,0,0,0
2886,2537534,214,0,0,0,0
2887,2538483,206,0,0,0,0
2888,2539470,206,0,0,0,0
2889,2540477,206,0,0,0,0
2890,2541491,207,0,0,0,0
2891,2542515,208,0,0,0,0
2892,2543549,210,0,0,0,0
2893,2544596,211,0,0,0,0
2894,2545649,212,0,0,0,0
2895,2546706,212,0,0,0,0
2896,2547741,212,0,0,0,0
2897,2548771,213,0,0,0,0
2898,2549791,213,0,0,0,0
2899,2550809,213,0,0,0,0
2900,2551771,211,0,0,0,0
2901,2552738,212,0,0,0,0
2902,2553724,210,0,0,0,0
2903,2554728,200,0,0,0,0
2904,2555741,200,0,0,0,0
2905,2556648,202,0,0,0,0
2906,2557575,199,0,0,0,0
2907,2558539,199,0,0,0,0
2908,2559514,207,0,0,0,0
2909,2560510,206,0,0,0,0
2910,2561488,205,0,0,0,0
2911,2562421,206,0,0,0,0
2912,2563379,206,0,0,0,0
2913,2564333,206,0,0,0,0
2914,2565302,205,0,0,0,0
2915,2566219,206,0,0,0,0
2916,2567179,205,0,0,0,0
2917,2568171,205,0,0,0,0
2918,2569183,204,0,0,0,0
2919,2570132,205,0,0,0,0
2920,2571095,203,0,0,0,0
2921,2572043,206,0,0,0,0
2922,2572920,207,0,0,0,0
2923,2573831,208,0,0,0,0
2924,2574780,208,0,0,0,0
2925,2575652,209,0,0,0,0
2926,2576537,207,0,0,0,0
2927,2577455,207,0,0,0,0
2928,2578400,206,0,0,0,0
2929,2579311,206,0,0,0,0
2930,2580207,206,0,0,0,0
2931,2581057,207,0,0,0,0
2932,2581938,206,0,0,0,0
2933,2582824,206,0,0,0,0
2934,2583702,205,0,0,0,0
2935,2584520,204,0,0,0,0
2936,2585364,204,0,0,0,0
2937,2586232,203,0,0,0,0
2938,2587166,202,0,0,0,0
2939,2588110,202,0,0,0,0
2940,2589003,202,0,0,0,0
2941,2589950,201,0,0,0,0
2942,2590921,201,0,0,0,0
2943,2591917,201,0,0,0,0
2944,2592870,203,0,0,0,0
2945,2593857,203,0,0,0,0
2946,2594848,205,0,0,0,0
2947,2595849,206,0,0,0,0
2948,2596801,208,0,0,0,0
2949,2597781,209,0,0,0,0
2950,2598786,210,0,0,0,0
2951,2599805,209,0,0,0,0
2952,2600785,210,0,0,0,0
2953,2601780,208,0,0,0,0
2954,2602841,208,0,0,0,0
2955,2603897,208,0,0,0,0
2956,2604873,208,0,0,0,0
2957,2605872,207,0,0,0,0
2958,2606859,208,0,0,0,0
2959,2607784,207,0,0,0,0
2960,2608763,205,0,0,0,0
2961,2609767,203,0,0,0,0
2962,2610777,203,0,0,0,0
2963,2611775,203,0,0,0,0
2964,2612716,202,0,0,0,0
2965,2613717,203,0,0,0,0
2966,2614736,203,0,0,0,0
2967,2615747,199,0,0,0,0
2968,2616676,200,0,0,0,0
2969,2617648,199,0,0,0,0
2970,2618640,199,0,0,0,0
2971,2619632,199,0,0,0,0
2972,2620569,205,0,0,0,0
2973,2621480,197,0,0,0,0
2974,2622434,198,0,0,0,0
2975,2623413,199,0,0,0,0
2976,2624395,203,0,0,0,0
2977,2625301,183,0,0,0,0
2978,2626259,190,0,0,0,0
2979,2627194,191,0,0,0,0
2980,2628117,203,0,0,0,0
2981,2629008,200,0,0,0,0
2982,2629921,218,0,0,0,0
2983,2630844,218,0,0,0,0
2984,2631750,219,0,0,0,0
2985,2632700,202,0,0,0,0
2986,2633640,201,0,0,0,0
2987,2634544,202,0,0,0,0
2988,2635451,202,0,0,0,0
2989,2636412,200,0,0,0,0
2990,2637393,205,0,0,0,0
2991,2638339,205,0,0,0,0
2992,2639305,204,0,0,0,0
2993,2640294,204,0,0,0,0
2994,2641304,204,0,0,0,0
2995,2642268,206,0,0,0,0
2996,2643277,205,0,0,0,0
2997,2644306,207,0,0,0,0
2998,2645360,208,0,0,0,0
2999,2646369,209,0,0,0,0
3000,2647405,208,0,0,0,0
3001,2648454,210,0,0,0,0
3002,2649486,210,0,0,0,0
3003,2650498,211,0,0,0,0
3004,2651538,210,0,0,0,0
3005,2652569,211,0,0,0,0
3006,2653569,210,0,0,0,0
3007,2654535,210,0,0,0,0
3008,2655527,209,0,0,0,0
3009,2656535,211,0,0,0,0
3010,2657518,212,0,0,0,0
3011,2658465,212,0,0,0,0
3012,2659450,212,0,0,0,0
3013,2660461,213,0,0,0,0
3014,2661430,212,0,0,0,0
3015,2662403,211,0,0,0,0
3016,2663399,212,0,0,0,0
3017,2664384,213,0,0,0,0
3018,2665319,213,0,0,0,0
3019,2666285,215,0,0,0,0
3020,2667263,215,0,0,0,0
3021,2668206,215,0,0,0,0
3022,2669120,221,0,0,0,0
3023,2670079,229,0,0,0,0
3024,2671073,207,0,0,0,0
3025,2672052,208,0,0,0,0
3026,2673004,208,0,0,0,0
3027,2673992,203,0,0,0,0
3028,2674964,195,0,0,0,0
3029,2675882,217,0,0,0,0
3030,2676818,215,0,0,0,0
3031,2677721,217,0,0,0,0
3032,2678585,217,0,0,0,0
3033,2679000,210,0,0,0,0
3034,2679381,208,0,0,0,0
3035,2680160,205,0,0,0,0
3036,2680959,197,0,0,0,0
3037,2681680,194,0,0,0,0
3038,2682920,249,0,0,0,0
3039,2683618,308,0,0,0,0
3040,2684087,275,0,0,0,0
3041,2686859,386,0,0,0,0
3042,2687593,295,0,0,0,0
3043,2688320,228,0,0,0,0
3044,2689049,154,0,0,0,0
3045,2689784,195,0,0,0,0
3046,2690536,229,0,0,0,0
3047,2691295,210,0,0,0,0
3048,2692037,212,0,0,0,0
3049,2692791,205,0,0,0,0
3050,2693549,226,0,0,0,0
3051,2694299,191,0,0,0,0
3052,2695051,240,0,0,0,0
3053,2695433,252,0,0,0,0
3054,2695800,258,0,0,0,0
3055,2696559,198,0,0,0,0
3056,2697327,212,0,0,0,0
3057,2698132,197,0,0,0,0
3058,2698961,161,0,0,0,0
3059,2699797,187,0,0,0,0
3060,2700640,219,0,0,0,0
3061,2701451,207,0,0,0,0
3062,2702253,287,0,0,0,0
3063,2703057,330,0,0,0,0
3064,2703708,297,0,0,0,0
3065,2704132,322,0,0,0,0
3066,2704759,359,0,0,0,0
3067,2705301,253,0,0,0,0
3068,2705681,257,0,0,0,0
3069,2706306,325,0,0,0,0
3070,2708865,280,0,0,0,0
3071,2709667,217,0,0,0,0
3072,2710441,238,0,0,0,0
3073,2711215,226,0,0,0,0
3074,2711979,163,0,0,0,0
3075,2712736,172,0,0,0,0
3076,2713482,207,0,0,0,0
3077,2714237,207,0,0,0,0
3078,2715003,204,0,0,0,0
3079,2715767,204,0,0,0,0
3080,2716530,203,0,0,0,0
3081,2717297,196,0,0,0,0
3082,2718074,193,0,0,0,0
3083,2718850,192,0,0,0,0
3084,2719602,190,0,0,0,0
3085,2720354,195,0,0,0,0
3086,2721109,202,0,0,0,0
3087,2721867,289,0,0,0,0
3088,2722464,289,0,0,0,0
3089,2723071,366,0,0,0,0
3090,2723862,427,0,0,0,0
3091,2724555,440,0,0,0,0
3092,2725346,405,0,0,0,0
3093,2725837,367,0,0,0,0
3094,2726201,303,0,0,0,0
3095,2726923,250,0,0,0,0
3096,2727658,242,0,0,0,0
3097,2728388,207,0,0,0,0
3098,2729107,207,0,0,0,0
3099,2729846,210,0,0,0,0
3100,2730582,205,0,0,0,0
3101,2731304,203,0,0,0,0
3102,2732010,272,0,0,0,0
3103,2732517,248,0,0,0,0
3104,2733177,246,0,0,0,0
3105,2734115,285,0,0,0,0
3106,2734846,351,0,0,0,0
3107,2735599,299,0,0,0,0
3108,2736357,364,0,0,0,0
3109,2737153,375,0,0,0,0
3110,2737964,277,0,0,0,0
3111,2738769,116,0,0,0,0
3112,2739602,132,0,0,0,0
3113,2740447,132,0,0,0,0
3114,2741303,127,0,0,0,0
3115,2742116,160,0,0,0,0
3116,2742929,188,0,0,0,0
3117,2743767,175,0,0,0,0
3118,2744663,182,0,0,0,0
3119,2745564,193,0,0,0,0
3120,2746463,192,0,0,0,0
3121,2747380,202,0,0,0,0
3122,2748295,216,0,0,0,0
3123,2749150,219,0,0,0,0
3124,2749987,210,0,0,0,0
3125,2750844,252,0,0,0,0
3126,2751747,240,0,0,0,0
3127,2752624,266,0,0,0,0
3128,2753430,290,0,0,0,0
3129,2754179,242,0,0,0,0
3130,2755088,193,0,0,0,0
3131,2755915,200,0,0,0,0
3132,2756514,180,0,0,0,0
3133,2756959,189,0,0,0,0
3134,2757358,207,0,0,0,0
3135,2757867,266,0,0,0,0
3136,2758235,266,0,0,0,0
3137,2759035,280,0,0,0,0
3138,2761781,243,0,0,0,0
3139,2762383,341,0,0,0,0
3140,2765430,-1,0,0,0,0
3141,2766244,263,0,0,0,0
3142,2767061,243,0,0,0,0
3143,2767879,232,0,0,0,0
3144,2768750,205,0,0,0,0
3145,2769675,205,0,0,0,0
3146,2770624,205,0,0,0,0
3147,2771487,207,0,0,0,0
3148,2772343,208,0,0,0,0
3149,2773243,208,0,0,0,0
3150,2774164,208,0,0,0,0
3151,2775084,208,0,0,0,0
3152,2775998,208,0,0,0,0
3153,2776886,207,0,0,0,0
3154,2777798,206,0,0,0,0
3155,2778742,208,0,0,0,0
3156,2779705,208,0,0,0,0
3157,2780656,208,0,0,0,0
3158,2781572,209,0,0,0,0
3159,2782495,210,0,0,0,0
3160,2783426,209,0,0,0,0
3161,2784365,208,0,0,0,0
3162,2785257,206,0,0,0,0
3163,2786136,206,0,0,0,0
3164,2787032,207,0,0,0,0
3165,2787945,207,0,0,0,0
3166,2788798,189,0,0,0,0
3167,2789662,187,0,0,0,0
3168,2790520,179,0,0,0,0
3169,2791306,181,0,0,0,0
3170,2792085,181,0,0,0,0
3171,2792889,197,0,0,0,0
3172,2793741,197,0,0,0,0
3173,2794667,203,0,0,0,0
3174,2795556,200,0,0,0,0
3175,2796415,205,0,0,0,0
3176,2797279,222,0,0,0,0
3177,2798147,189,0,0,0,0
3178,2799006,196,0,0,0,0
3179,2799828,190,0,0,0,0
3180,2800640,187,0,0,0,0
3181,2801464,175,0,0,0,0
3182,2802332,190,0,0,0,0
3183,2803238,185,0,0,0,0
3184,2804128,202,0,0,0,0
3185,2805058,175,0,0,0,0
3186,2805976,175,0,0,0,0
3187,2806845,194,0,0,0,0
3188,2807744,190,0,0,0,0
3189,2808674,174,0,0,0,0
3190,2809572,207,0,0,0,0
3191,2810440,200,0,0,0,0
3192,2811355,203,0,0,0,0
3193,2812287,205,0,0,0,0
3194,2813239,215,0,0,0,0
3195,2814132,209,0,0,0,0
3196,2815015,178,0,0,0,0
3197,2815903,172,0,0,0,0
3198,2816805,170,0,0,0,0
3199,2817674,172,0,0,0,0
3200,2818545,178,0,0,0,0
3201,2819464,207,0,0,0,0
3202,2820419,216,0,0,0,0
3203,2821331,217,0,0,0,0
3204,2822235,208,0,0,0,0
3205,2823172,208,0,0,0,0
3206,2824126,210,0,0,0,0
3207,2825038,208,0,0,0,0
3208,2825975,206,0,0,0,0
3209,2826880,208,0,0,0,0
3210,2827719,206,0,0,0,0
3211,2828562,207,0,0,0,0
3212,2829464,205,0,0,0,0
3213,2830425,207,0,0,0,0
3214,2831383,213,0,0,0,0
3215,2832318,182,0,0,0,0
3216,2833248,184,0,0,0,0
3217,2834111,187,0,0,0,0
3218,2835003,185,0,0,0,0
3219,2835953,180,0,0,0,0
3220,2836932,211,0,0,0,0
3221,2837858,208,0,0,0,0
3222,2838781,210,0,0,0,0
3223,2839752,201,0,0,0,0
3224,2840756,203,0,0,0,0
3225,2841721,205,0,0,0,0
3226,2842725,199,0,0,0,0
3227,2843772,200,0,0,0,0
3228,2844800,212,0,0,0,0
3229,2845767,212,0,0,0,0
3230,2846781,210,0,0,0,0
3231,2847844,216,0,0,0,0
3232,2848864,213,0,0,0,0
3233,2849899,213,0,0,0,0
3234,2850958,211,0,0,0,0
3235,2852016,214,0,0,0,0
3236,2853021,216,0,0,0,0
3237,2854053,216,0,0,0,0
3238,2855095,214,0,0,0,0
3239,2856089,215,0,0,0,0
3240,2857052,213,0,0,0,0
3241,2858064,211,0,0,0,0
3242,2859102,210,0,0,0,0
3243,2860115,287,0,0,0,0
3244,2861101,282,0,0,0,0
3245,2862110,282,0,0,0,0
3246,2863133,267,0,0,0,0
3247,2864143,272,0,0,0,0
3248,2865100,190,0,0,0,0
3249,2866088,194,0,0,0,0
3250,2867083,194,0,0,0,0
3251,2868024,180,0,0,0,0
3252,2868951,176,0,0,0,0
3253,2869923,183,0,0,0,0
3254,2870945,181,0,0,0,0
3255,2871910,181,0,0,0,0
3256,2872884,209,0,0,0,0
3257,2873886,208,0,0,0,0
3258,2874909,210,0,0,0,0
3259,2875884,193,0,0,0,0
3260,2876876,195,0,0,0,0
3261,2877877,194,0,0,0,0
3262,2878845,175,0,0,0,0
3263,2879776,174,0,0,0,0
3264,2880734,194,0,0,0,0
3265,2881728,194,0,0,0,0
3266,2882687,195,0,0,0,0
3267,2883605,213,0,0,0,0
3268,2884537,213,0,0,0,0
3269,2885496,211,0,0,0,0
3270,2886486,209,0,0,0,0
3271,2887471,202,0,0,0,0
3272,2888448,206,0,0,0,0
3273,2889401,293,0,0,0,0
3274,2890312,258,0,0,0,0
3275,2891150,251,0,0,0,0
3276,2891960,256,0,0,0,0
3277,2892779,251,0,0,0,0
3278,2893641,182,0,0,0,0
3279,2894563,210,0,0,0,0
3280,2895498,210,0,0,0,0
3281,2896364,211,0,0,0,0
3282,2897180,214,0,0,0,0
3283,2898006,215,0,0,0,0
3284,2898876,215,0,0,0,0
3285,2899840,213,0,0,0,0
3286,2900764,214,0,0,0,0
3287,2901762,210,0,0,0,0
3288,2902791,209,0,0,0,0
3289,2903820,215,0,0,0,0
3290,2904823,246,0,0,0,0
3291,2905791,251,0,0,0,0
3292,2906685,250,0,0,0,0
3293,2907508,249,0,0,0,0
3294,2908345,244,0,0,0,0
3295,2909240,213,0,0,0,0
3296,2910213,207,0,0,0,0
3297,2911180,214,0,0,0,0
3298,2912113,217,0,0,0,0
3299,2913074,215,0,0,0,0
3300,2914072,202,0,0,0,0
3301,2915089,204,0,0,0,0
3302,2916058,201,0,0,0,0
3303,2917070,196,0,0,0,0
3304,2918119,192,0,0,0,0
3305,2919165,285,0,0,0,0
3306,2920126,284,0,0,0,0
3307,2921090,223,0,0,0,0
3308,2922102,222,0,0,0,0
3309,2923132,221,0,0,0,0
3310,2924107,180,0,0,0,0
3311,2925064,178,0,0,0,0
3312,2926054,215,0,0,0,0
3313,2927069,214,0,0,0,0
3314,2928071,218,0,0,0,0
3315,2929022,218,0,0,0,0
3316,2930019,218,0,0,0,0
3317,2931048,217,0,0,0,0
3318,2932068,228,0,0,0,0
3319,2933071,187,0,0,0,0
3320,2934047,208,0,0,0,0
3321,2934996,208,0,0,0,0
3322,2935951,178,0,0,0,0
3323,2936890,187,0,0,0,0
3324,2939680,205,0,0,0,0
3325,2940586,195,0,0,0,0
3326,2941465,197,0,0,0,0
3327,2942360,230,0,0,0,0
3328,2943266,207,0,0,0,0
3329,2944202,218,0,0,0,0
3330,2945097,226,0,0,0,0
3331,2946005,228,0,0,0,0
3332,2946978,227,0,0,0,0
3333,2948006,228,0,0,0,0
3334,2949062,219,0,0,0,0
3335,2950053,217,0,0,0,0
3336,2951044,218,0,0,0,0
3337,2952073,219,0,0,0,0
3338,2953104,220,0,0,0,0
3339,2954128,219,0,0,0,0
3340,2955151,218,0,0,0,0
3341,2956185,217,0,0,0,0
3342,2957250,218,0,0,0,0
3343,2958273,219,0,0,0,0
3344,2959284,220,0,0,0,0
3345,2960353,221,0,0,0,0
3346,2961391,221,0,0,0,0
3347,2962372,220,0,0,0,0
3348,2963387,218,0,0,0,0
3349,2964421,217,0,0,0,0
3350,2965444,215,0,0,0,0
3351,2966420,215,0,0,0,0
3352,2967440,215,0,0,0,0
3353,2968476,214,0,0,0,0
3354,2969538,212,0,0,0,0
3355,2970528,212,0,0,0,0
3356,2971528,212,0,0,0,0
3357,2972586,211,0,0,0,0
3358,2973592,214,0,0,0,0
3359,2974549,215,0,0,0,0
3360,2975537,215,0,0,0,0
3361,2976547,215,0,0,0,0
3362,2977511,216,0,0,0,0
3363,2978467,214,0,0,0,0
3364,2979477,213,0,0,0,0
3365,2980478,212,0,0,0,0
3366,2981423,213,0,0,0,0
3367,2982364,212,0,0,0,0
3368,2983329,211,0,0,0,0
3369,2984278,213,0,0,0,0
3370,2985188,183,0,0,0,0
3371,2986097,184,0,0,0,0
3372,2987058,186,0,0,0,0
3373,2988066,190,0,0,0,0
3374,2989081,188,0,0,0,0
3375,2990060,219,0,0,0,0
3376,2991075,217,0,0,0,0
3377,2992093,215,0,0,0,0
3378,2993088,215,0,0,0,0
3379,2994060,217,0,0,0,0
3380,2995054,217,0,0,0,0
3381,2996058,218,0,0,0,0
3382,2997047,219,0,0,0,0
3383,2998025,217,0,0,0,0
3384,2999039,216,0,0,0,0
3385,3000064,216,0,0,0,0
3386,3001062,216,0,0,0,0
3387,3002064,217,0,0,0,0
3388,3003085,217,0,0,0,0
3389,3004139,217,0,0,0,0
3390,3005137,219,0,0,0,0
3391,3006113,217,0,0,0,0
3392,3007140,203,0,0,0,0
3393,3008162,207,0,0,0,0
3394,3009099,209,0,0,0,0
3395,3010040,208,0,0,0,0
3396,3011020,208,0,0,0,0
3397,3012018,221,0,0,0,0
3398,3012975,219,0,0,0,0
3399,3013961,217,0,0,0,0
3400,3015016,217,0,0,0,0
3401,3016062,218,0,0,0,0
3402,3017034,218,0,0,0,0
3403,3017997,217,0,0,0,0
